"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","0","0","0","12","3","46","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2155]DH17278","2","0","2","42","0","52","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","0","0","0","16","2","59","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","1","0","1","308","4","101","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2158]DH17195","2","0","2","17","2","24","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","0","0","0","15","16","29","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2159]DH17245","2","0","2","20","8","13","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","1","0","1","95","9","88","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2161]DH17068","2","0","2","175","11","142","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","0","0","0","461","17","79","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","1","0","1","230","18","42","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2162]DH17074","2","0","2","11","2","120","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","0","0","0","146","12","67","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","1","0","1","89","3","56","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2163]DH17075","2","0","2","93","7","51","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","0","0","0","24","3","54","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","1","0","1","26","4","57","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2165]DH17186","2","0","2","29","14","44","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","0","0","0","6","2","53","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","1","0","1","321","16","78","9"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2168]DH17057","2","0","2","17","2","52","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","0","0","0","29","3","49","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","1","0","1","57","3","19","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2169]DH17248","2","0","2","35","7","49","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","0","0","0","26","2","27","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","1","0","1","15","0","30","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2171]DH17259","2","0","2","110","0","36","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2172]DH17260","0","0","0","9","7","57","8"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2172]DH17260","2","0","2","16","3","18","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","0","0","0","30","7","55","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","1","0","1","11","2","36","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2173]DH17168","2","0","2","17","4","23","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2174]DH17264","1","0","1","134","10","720","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2174]DH17264","2","0","2","126","11","47","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","0","0","0","7","4","16","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","1","0","1","31","2","12","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2175]DH17164","2","0","2","4","0","35","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","0","0","0","96","3","58","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","1","0","1","84","6","44","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2176]DH17295","2","0","2","76","1","14","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","1","0","1","0","2","78","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2186]DH17102","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","0","0","0","16","0","30","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2187]DH17058","2","0","2","10","2","35","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","0","0","0","4","0","37","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","1","0","1","18","2","38","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2196]DH17078","2","0","2","3","0","24","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","0","0","0","63","7","46","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","1","0","1","114","15","89","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2197]DH17262","2","0","2","168","10","62","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","1","0","1","31","1","18","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2198]DH17243","2","0","2","20","0","30","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","1","0","1","37","1","39","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2199]DH17180","2","0","2","26","0","25","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","0","0","0","110","3","74","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","1","0","1","118","7","41","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2200]DH17177","2","0","2","116","18","36","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","0","0","0","19","3","30","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","1","0","1","19","2","71","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2201]DH17213","2","0","2","21","0","45","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","0","0","0","4","0","86","8"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2202]DH17175","2","0","2","16","11","66","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","1","0","1","6","0","49","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2203]DH17256","2","0","2","24","3","75","19"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","0","0","0","31","5","44","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","1","0","1","24","1","25","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2204]DH17120","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","0","0","0","200","34","94","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","1","0","1","255","44","111","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2205]DH17062","2","0","2","91","19","60","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","0","0","0","236","14","71","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","2","0","2","30","4","43","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","0","0","0","19","16","112","11"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","1","0","1","7","12","104","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","0","0","0","49","3","54","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","1","0","1","49","0","59","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","2","0","2","30","3","50","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","0","0","0","3","0","3","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","2","0","2","17","9","28","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","0","0","0","61","1","38","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","1","0","1","22","4","7","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","2","0","2","45","2","17","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","0","0","0","12","1","16","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","1","0","1","18","13","43","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","2","0","2","128","9","46","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","0","0","0","27","8","102","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","1","0","1","68","4","51","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","2","0","2","36","6","40","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","0","0","0","53","1","20","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","1","0","1","11","3","18","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","2","0","2","52","7","19","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","0","0","0","179","2","28","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","1","0","1","160","23","103","12"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","0","0","0","21","7","33","8"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","1","0","1","27","8","94","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","2","0","2","46","5","45","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","0","0","0","12","3","21","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","2","0","2","18","0","29","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","0","0","0","72","8","67","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","1","0","1","96","9","57","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","2","0","2","87","3","37","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","1","0","1","76","1","45","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","2","0","2","39","0","32","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","0","0","0","21","0","8","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","1","0","1","25","0","9","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","2","0","2","13","1","11","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","0","0","0","33","19","51","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","1","0","1","51","6","29","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","2","0","2","13","0","46","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","0","0","0","372","14","67","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","1","0","1","364","3","43","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","0","0","0","6","0","0","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","2","0","2","28","12","32","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","0","0","0","12","1","19","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","1","0","1","20","6","38","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","0","0","0","17","11","47","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","1","0","1","24","5","65","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","2","0","2","29","2","35","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","0","0","0","108","118","74","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","1","0","1","44","11","34","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","0","0","0","65","2","27","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","1","0","1","30","3","28","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2242]DH17265","2","0","2","56","4","61","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","0","0","0","6","0","26","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","1","0","1","12","1","6","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","2","0","2","24","8","19","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","0","0","0","41","9","73","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","2","0","2","70","5","128","5"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","0","0","0","48","8","37","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","1","0","1","185","10","71","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","2","0","2","4","8","62","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","0","0","0","64","5","41","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","1","0","1","1044","6","23","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","2","0","2","1113","3","61","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","1","0","1","27","0","58","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","2","0","2","24","4","13","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","0","0","0","45","28","21","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","1","0","1","12","0","20","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","0","0","0","33","48","48","17"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","2","0","2","39","17","20","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","0","0","0","6","0","64","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","1","0","1","4","3","30","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","2","0","2","14","7","43","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","0","0","0","34","3","64","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","1","0","1","20","9","75","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","0","0","0","129","2","52","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","1","0","1","8","0","61","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","2","0","2","15","3","14","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","0","0","0","14","1","58","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","1","0","1","36","2","84","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","0","0","0","27","1","45","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","1","0","1","10","0","24","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","2","0","2","21","0","29","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","0","0","0","13","3","30","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","1","0","1","22","4","132","9"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","2","0","2","36","5","39","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","1","0","1","21","9","137","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","0","0","0","22","5","24","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","1","0","1","39","4","31","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","2","0","2","12","1","18","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","0","0","0","59","2","55","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","1","0","1","56","4","86","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","1","0","1","3","0","10","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","2","0","2","0","0","4","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","0","0","0","26","16","111","19"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","2","0","2","13","2","39","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","0","0","0","5","1","29","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","1","0","1","116","10","21","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","2","0","2","70","6","111","7"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","0","0","0","82","4","70","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","1","0","1","68","3","50","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","2","0","2","34","1","25","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","0","0","0","54","2","72","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","1","0","1","14","0","13","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","2","0","2","36","0","56","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","64","4","45","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","94","22","35","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","2","2","18","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","3","0","26","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","3","0","18","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","93","47","40","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","63","2","71","9"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","15","2","60","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","23","15","58","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","26","5","42","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","4","0","14","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","9","0","22","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","48","5","23","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","4","0","14","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","17","66","38","15"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","11","46","66","8"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","77","1","21","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","52","1","42","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","121","12","116","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","26","1","42","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","4","0","43","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","23","0","50","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","27","6","75","2"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","1","0","1","125","1","38","3"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","2","0","2","35","5","45","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","0","0","0","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","1","0","1","20","0","19","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","2","0","2","91","30","27","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","0","0","0","62","47","95","14"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","1","0","1","48","18","29","6"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","0","0","0","10","1","22","4"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","1","0","1","16","1","23","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","2","0","2","0","0","0","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","0","0","0","55","3","2","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","1","0","1","0","28","17","0"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","2","0","2","125","8","12","1"
"2016-09-28","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","0","0","0","6","6","1","0"
