"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","65","10","43","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","12","0","3","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","57","1","15","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","25","5","27","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","25","2","56","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","9","4","45","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","45","0","33","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","1","0","23","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","29","0","0","16"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","0","1","34","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","16","1","29","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","7","1","34","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","12","2","37","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","15","7","28","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","7","1","65","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","12","9","77","8"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","13","1","156","6"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","1","1","28","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","46","2","48","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","229","0","32","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","236","3","48","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","25","6","120","48"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","51","3","74","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","98","19","39","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","98","0","94","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","0","0","13","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","11","2","8","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","7","5","31","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","11","1","23","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","167","12","60","16"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","60","2","19","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","129","0","28","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","41","3","23","4"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","41","0","32","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","3","0","39","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","52","16","51","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","231","13","75","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","35","0","134","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","60","5","71","4"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","52","0","26","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","1","0","21","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","3","0","19","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","2","0","21","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","70","1","39","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","123","4","24","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","94","5","47","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","78","19","120","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","51","4","182","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","110","10","208","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","7","5","31","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","37","4","51","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","24","0","47","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","132","6","85","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","157","10","49","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","88","12","28","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","276","24","63","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","68","1","18","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","271","16","141","4"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","2","1","10","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","0","0","7","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","104","3","47","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","32","0","24","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","17","1","166","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","99","5","82","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","45","17","65","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","55","17","60","6"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","86","3","29","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","93","6","57","3"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","37","7","44","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","3","3","2","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","72","0","11","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","60","2","15","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","9","3","12","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","77","3","16","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","101","4","50","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","1","0","37","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","27","0","14","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","23","3","13","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","20","1","59","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","21","4","21","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","14","0","20","2"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","2","1","8","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","3","0","20","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","1","0","32","1"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","0","0","0","0"
"2016-09-27","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","8","0","62","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","15","5","24","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","0","0","0","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","16","6","18","4"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","41","1","21","3"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","10","1","98","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","16","2","87","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","5","1","22","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","29","17","16","2"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","50","7","132","10"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","5","0","16","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","10","2","22","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","27","4","79","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","88","1","64","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","30","2","64","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","103","7","47","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","52","3","24","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","27","0","20","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","39","3","35","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","47","2","46","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","36","7","61","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","61","11","37","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","23","0","72","11"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","224","4","113","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","189","5","38","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","8","0","8","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","10","2","16","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","12","0","9","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","9","0","42","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","14","0","46","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","7","0","31","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","295","4","59","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","4","0","51","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","24","2","335","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","31","14","59","6"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","76","5","66","2"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","121","1","101","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","13","6","82","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","18","0","63","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","13","11","65","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","22","5","26","1"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","40","4","18","0"
"2016-09-27","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","4","2","30","0"
"2016-09-27","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","0","0","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","55","2","85","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","237","4","148","3"
"2016-09-27","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","143","8","98","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","58","4","91","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","435","10","64","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","409","1","39","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","0","0","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","64","18","196","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","131","97","163","7"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","74","4","122","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","37","0","95","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","23","1","42","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","148","19","109","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","145","4","206","5"
"2016-09-27","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","213","4","161","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","35","5","123","3"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","76","20","135","3"
"2016-09-27","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","51","4","151","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","67","15","123","3"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","147","14","91","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","164","184","53","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","206","23","232","7"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","39","2","102","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","40","5","80","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","369","30","142","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","212","29","189","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","260","9","82","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","2","0","50","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","20","3","72","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","112","2","222","1"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","29","32","64","2"
"2016-09-27","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","102","4","292","3"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","356","15","299","4"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","94","16","127","0"
"2016-09-27","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","529","13","82","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","27","2","254","7"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","77","12","267","13"
"2016-09-27","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","19","0","319","20"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","123","13","257","15"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","91","10","355","14"
"2016-09-27","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","27","5","264","15"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","20","1","57","2"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","55","5","43","1"
"2016-09-27","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","27","0","165","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","54","14","72","3"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","33","7","48","1"
"2016-09-27","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","20","6","94","3"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","17212","774","198","1"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","17091","885","97","3"
"2016-09-27","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","242","16","80","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","19","0","156","11"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","0","0","0","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","58","5","255","21"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","6","0","124","6"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","38","0","151","12"
"2016-09-27","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","41","1","92","8"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","25","0","70","1"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","46","0","58","0"
"2016-09-27","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","69","5","78","2"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","152","18","232","21"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","121","9","124","10"
"2016-09-27","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","44","4","265","19"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","14","0","35","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","65","44","138","4"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","39","7","108","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","88","6","43","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","30","8","20","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","20","5","60","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","5","2","32","4"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","0","0","0","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","37","0","54","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","0","0","19","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","28","3","66","2"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","0","0","0","0"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","3","0","40","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","10","0","28","1"
"2016-09-27","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2054]Test BTS_Banani(BBUB)","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","207","11","27","10"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","70","5","22","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","45","1","30","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","88","3","27","18"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","9","1","55","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","76","6","79","10"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","4","0","5","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","1","1","10","3"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","13","16","17","3"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","9","3","17","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","57","0","30","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","53","12","43","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","41","0","3","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","47","1","28","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","54","4","36","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","34","4","157","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","23","0","30","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","6","0","33","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","8","1","51","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","3","1","0","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","0","2","41","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","19","0","31","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","15","2","34","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","0","0","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","13","3","32","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","16","0","28","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","1","0","72","7"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","16","2","51","3"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","14","5","139","6"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","3","0","20","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","39","2","39","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","211","8","39","4"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","239","10","45","3"
